date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:38	6317735/6317735	---M--	200	added ('OK')	application/pdf	etag:%2261c0d621-6066a7%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/03/BR_ptp700_08212018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/03/BR_ptp700_08212018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:29:45	6797223/6797223	---M--	200	added ('OK')	application/pdf	etag:%2261c0d55f-67b7a7%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/09/BR_PTP820_10102019c.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/09/BR_PTP820_10102019c.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:11	8356195/8356195	---M--	200	added ('OK')	application/pdf	etag:%2261c0d581-7f8163%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_videoSurveillanceBackhaul_06082018b_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_videoSurveillanceBackhaul_06082018b_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:11	6069103/6069103	---M--	200	added ('OK')	application/pdf	etag:%2261c0d57c-5c9b6f%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_disasterRecovery_06052018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_disasterRecovery_06052018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:11	6263750/6263750	---M--	200	added ('OK')	application/pdf	etag:%2261c0d580-5f93c6%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_ruralConnectivity_06142018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_ruralConnectivity_06142018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:12	14416603/14416603	---M--	200	added ('OK')	application/pdf	etag:%2261c0d582-dbfadb%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_events_06082018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_events_06082018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:12	5457233/5457233	---M--	200	added ('OK')	application/pdf	etag:%2261c0d579-534551%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_smartHighway_06062018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/06/BR_smartHighway_06062018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:14	12210122/12210122	---M--	200	added ('OK')	application/pdf	etag:%2261c0d586-ba4fca%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/04/BR_localGovt_03092018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/04/BR_localGovt_03092018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:15	10940934/10940934	---M--	200	added ('OK')	application/pdf	etag:%2261c0d58e-a6f206%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/04/BR_higherEdu_03092018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/04/BR_higherEdu_03092018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:17	6389017/6389017	---M--	200	added ('OK')	application/pdf	etag:%2261c0d591-617d19%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/01/BR_tier2_12132017_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/01/BR_tier2_12132017_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:17	11890173/11890173	---M--	200	added ('OK')	application/pdf	etag:%2261c0d594-b56dfd%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/01/BR_mining_06112018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/01/BR_mining_06112018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:19	7179835/7179835	---M--	200	added ('OK')	application/pdf	etag:%2261c0d594-6d8e3b%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/01/BR_freightRail_06082018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/01/BR_freightRail_06082018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:26	989009/989009	---M--	200	added ('OK')	application/pdf	etag:%2261c0d5f9-f1751%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/01/BR_hospitalityWiFi_07012019.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/01/BR_hospitalityWiFi_07012019.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:26	7600943/7600943	---M--	200	added ('OK')	application/pdf	etag:%2261c0d617-73fb2f%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/03/BR_oilGasUtilities_01162018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/03/BR_oilGasUtilities_01162018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:26	14806081/14806081	---M--	200	added ('OK')	application/pdf	etag:%2261c0d642-e1ec41%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/03/BR_smartCities_06052018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/03/BR_smartCities_06052018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:27	3373187/3373187	---M--	200	added ('OK')	application/pdf	etag:%2261c0d5ab-337883%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/09/CAM_brochure_IIOT_04102017.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/09/CAM_brochure_IIOT_04102017.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:29	7285300/7285300	---M--	200	added ('OK')	application/pdf	etag:%2261c0d5ab-6f2a34%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/09/BR_Education_09272016.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/09/BR_Education_09272016.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:30	643756/643756	---M--	200	added ('OK')	application/pdf	etag:%2261c0d5f9-9d2ac%22	https://www.cambiumnetworks.com/wp-content/uploads/2016/04/BR_electricUtilities_12132018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2016/04/BR_electricUtilities_12132018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:30	17389635/17389635	---M--	200	added ('OK')	application/pdf	etag:%2261c0d62b-1095843%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/06/BR_publicWiFi_01162018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/06/BR_publicWiFi_01162018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:30	8053441/8053441	---M--	200	added ('OK')	application/pdf	etag:%2261c0d61f-7ae2c1%22	https://www.cambiumnetworks.com/wp-content/uploads/2016/07/BR_waterUtilities_01162018_pages.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2016/07/BR_waterUtilities_01162018_pages.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:32	2942194/2942194	---M--	200	added ('OK')	application/pdf	etag:%2261c0d48d-2ce4f2%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/03/Cambium_Networks_Sub-6GHz_Antenna_Guide_09082021.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/03/Cambium_Networks_Sub-6GHz_Antenna_Guide_09082021.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:40	12040984/12040984	---M--	200	added ('OK')	application/pdf	etag:%2261c0d5a6-b7bb18%22	https://www.cambiumnetworks.com/wp-content/uploads/2017/09/BR_Small_Cell_Backhaul_Feb2010.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2017/09/BR_Small_Cell_Backhaul_Feb2010.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:44	2687873/2687873	---M--	200	added ('OK')	application/pdf	etag:%2261c0d474-290381%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-E-Quick-Installation-Instructions-10.9.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-E-Quick-Installation-Instructions-10.9.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:51	21186516/21186516	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4a6-14347d4%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-850-C-E-S-User-Guide-11.5.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-850-C-E-S-User-Guide-11.5.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:51	9092094/9092094	---M--	200	added ('OK')	application/pdf	etag:%2261c0d49a-8abbfe%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-E-Installation-Guide-11.5.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-E-Installation-Guide-11.5.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:52	8112810/8112810	---M--	200	added ('OK')	application/pdf	etag:%2261c0d49d-7bcaaa%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-700-TD90-Series-User-Guide.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-700-TD90-Series-User-Guide.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:56	1818568/1818568	---M--	200	added ('OK')	application/pdf	etag:%2261c0d475-1bbfc8%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-550-Quick-Start-Guide-v4.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-550-Quick-Start-Guide-v4.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:56	1470843/1470843	---M--	200	added ('OK')	application/pdf	etag:%2261c0d490-16717b%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/02/Intelligent-Postioning-System-User-Guide.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/02/Intelligent-Postioning-System-User-Guide.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:56	24834505/24834505	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4a1-17af1c9%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-Split-Mount-User-Guide-11.3-1.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-Split-Mount-User-Guide-11.3-1.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:30:58	11657612/11657612	---M--	200	added ('OK')	application/pdf	etag:%2261c0d49f-b1e18c%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-C-HP-Installation-Guide-11.5.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/07/PTP-820-C-HP-Installation-Guide-11.5.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:13	7974325/7974325	---M--	200	added ('OK')	application/pdf	etag:%2261c0d50a-79adb5%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-NMS-Installation-Guide_phn-3991_004v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-NMS-Installation-Guide_phn-3991_004v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:13	1091222/1091222	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4f8-10a696%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-850-Series-MIB-Reference-Guide_phn-4972_000v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-850-Series-MIB-Reference-Guide_phn-4972_000v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:14	1123620/1123620	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4f0-112524%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-Series-MIB-Reference-Guide_phn-3974_008v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-Series-MIB-Reference-Guide_phn-3974_008v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:21	5328819/5328819	---M--	200	added ('OK')	application/pdf	etag:%2261c0d501-514fb3%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-E-Installation-Guide_phn-4971_000v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-E-Installation-Guide_phn-4971_000v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:21	4181241/4181241	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4f8-3fccf9%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-S_Installation-Guide_phn-4755_001v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-S_Installation-Guide_phn-4755_001v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:34	1937193/1937193	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4f9-1d8f29%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820F-Installation-Guide_phn-4750_002v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820F-Installation-Guide_phn-4750_002v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:48	24379059/24379059	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4e8-173feb3%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/10/PTP-820G-User-Guide_phn-3965_009v000.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/10/PTP-820G-User-Guide_phn-3965_009v000.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:48	28129639/28129639	---M--	200	added ('OK')	application/pdf	etag:%2261c0d509-1ad3967%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-NMS-User-Guide_phn-3989_004v002.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-NMS-User-Guide_phn-3989_004v002.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:49	12538594/12538594	---M--	200	added ('OK')	application/pdf	etag:%2261c0d508-bf52e2%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-RFU-D-Installation-Guide_phn-4752_001v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-RFU-D-Installation-Guide_phn-4752_001v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:49	2678090/2678090	---M--	200	added ('OK')	application/pdf	etag:%2261c0d503-28dd4a%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-C-Installation-Guide_phn-4026_003v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-C-Installation-Guide_phn-4026_003v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:51	8918429/8918429	---M--	200	added ('OK')	application/pdf	etag:%2261c0d509-88159d%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-D-HP_Split-Mount_Installation_Guide_phn-4997_000v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/RFU-D-HP_Split-Mount_Installation_Guide_phn-4997_000v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:52	2962389/2962389	---M--	200	added ('OK')	application/pdf	etag:%2261c0d504-2d33d5%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820G-Installation-Guide_phn-3967_005v002.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820G-Installation-Guide_phn-3967_005v002.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:52	8777746/8777746	---M--	200	added ('OK')	application/pdf	etag:%2261c0d506-85f012%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-850-User-Guide_phn-4969_000v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-850-User-Guide_phn-4969_000v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:52	6620026/6620026	---M--	200	added ('OK')	application/pdf	etag:%2261c0d507-65037a%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-850E-Installation-Guide_phn-4968_001v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-850E-Installation-Guide_phn-4968_001v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:54	2687873/2687873	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4f8-290381%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820E-Quick-Install-Instruction_phn-4872_001v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820E-Quick-Install-Instruction_phn-4872_001v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:55	2586704/2586704	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4f0-277850%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-Quick-Setup-Guide_phn-4471_001v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-Quick-Setup-Guide_phn-4471_001v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:55	9057334/9057334	---M--	200	added ('OK')	application/pdf	etag:%2261c0d50c-8a3436%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820E-Installation-Guide_phn-4870_001v002.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820E-Installation-Guide_phn-4870_001v002.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:57	4496077/4496077	---M--	200	added ('OK')	application/pdf	etag:%2261c0d503-449acd%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820S-Installation-Guide_phn-3972_004v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820S-Installation-Guide_phn-3972_004v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:58	2326477/2326477	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4fa-237fcd%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820C-Quick-Setup-Guide_phn-4495_001v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820C-Quick-Setup-Guide_phn-4495_001v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:31:59	8880921/8880921	---M--	200	added ('OK')	application/pdf	etag:%2261c0d50d-878319%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP820C-HP-Installation-Guide_phn-4794_002v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP820C-HP-Installation-Guide_phn-4794_002v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:01	7368130/7368130	---M--	200	added ('OK')	application/pdf	etag:%2261c0d508-706dc2%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820C-Installation-Guide_phn-3962_004v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820C-Installation-Guide_phn-3962_004v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:02	1202257/1202257	---M--	200	added ('OK')	application/pdf	etag:%2261c0d4eb-125851%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/Cambium-PTP-700-Series-Installation-Guide.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/Cambium-PTP-700-Series-Installation-Guide.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:02	15484725/15484725	---M--	200	added ('OK')	application/pdf	etag:%2261c0d508-ec4735%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-User-Guide_phn-3963_008v001.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/09/PTP-820-User-Guide_phn-3963_008v001.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:12	3704754/3704754	---M--	200	added ('OK')	application/pdf	etag:%2261c0d545-3887b2%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/01/PTP-670-QSG_phn-4835_000v004.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/01/PTP-670-QSG_phn-4835_000v004.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:23	3200685/3200685	---M--	200	added ('OK')	application/pdf	etag:%2261c0d549-30d6ad%22	https://www.cambiumnetworks.com/wp-content/uploads/2018/11/Cambium-PTP-670-Series-02-00-Installation-Guide-1.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2018/11/Cambium-PTP-670-Series-02-00-Installation-Guide-1.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:25	13610/13610	---M--	200	added ('OK')	image/jpeg	etag:%226226258f-35b7%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-residential-broadband-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-residential-broadband-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:26	13151/13151	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d45f-33cb%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-transportation-logistic-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-transportation-logistic-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:27	15388/15388	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d461-3d14%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-hybrid-networks-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-hybrid-networks-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:28	10557/10557	---M--	200	added ('OK')	image/jpeg	etag:%226226258a-296b%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-healthcare-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-healthcare-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:29	17326/17326	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d461-45e8%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-fixed-wireless-broadband-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-fixed-wireless-broadband-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:29	16249/16249	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d45e-40ca%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-higher-education-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-higher-education-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:30	13586957/13586957	---M--	200	added ('OK')	application/pdf	etag:%2261c0d551-cf520d%22	https://www.cambiumnetworks.com/wp-content/uploads/2019/01/PTP550-User-Guide-4-4-2.pdf	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2019/01/PTP550-User-Guide-4-4-2.pdf	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:31	75773/75773	---M--	200	added ('OK')	image/png	etag:%22622280b9-15154%22	https://www.cambiumnetworks.com/wp-content/uploads/Public-Safety-Hero-Image_1-225x225.png	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/Public-Safety-Hero-Image_1-225x225.png	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:32	13991/13991	---M--	200	added ('OK')	image/jpeg	etag:%226226258f-3763%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-smart-cities-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-smart-cities-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:32	15091/15091	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d460-3bb0%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-cctv-backhaul-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-cctv-backhaul-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:34	14123/14123	---M--	200	added ('OK')	image/jpeg	etag:%226226258c-37f2%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-multi-dwelling-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-multi-dwelling-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:34	13947/13947	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d461-374c%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-enterprise-wifi-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/solutions-enterprise-wifi-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
11:32:35	11275/11275	---M--	200	added ('OK')	image/jpeg	etag:%2261c0d45d-2c93%22	https://www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-wireless-video-cctv-00-225x225.jpg	/Users/anirbanbanerjee/websites/cn/www.cambiumnetworks.com/wp-content/uploads/2021/12/markets-wireless-video-cctv-00-225x225.jpg	(from https://www.cambiumnetworks.com/products/backhaul/)
